Input,1 Step Prediction,5 Step Prediction,Anomaly Score,Anomaly Likelihood
17134.1218,17184.397050809464,12494.489030386052,0.15625,0.0033110539818216028
16111.0066,18450.384491905355,20838.497164881694,0.5,0.011608775085250933
14964.5468,17472.12146924035,14278.380424657535,0.90625,0.05172750828170394
13550.1792,15975.954493399753,11084.639380074721,1.0,0.09584691674753068
11937.51824,14940.14658704857,11084.639380074721,0.375,0.05964708215866879
10169.9476,9847.424380821918,19371.102630884183,0.6875,0.026347237019447543
8335.14098,8581.436939726027,20406.910537235366,0.5625,0.03368998194104825
6506.00642,10537.962985056041,18997.06088692404,1.0,0.06709652260581299
4950.9284,6423.503801494397,19025.833328767127,0.90625,0.09600640647042538
3739.46918,4236.798221419678,5732.965197260273,0.71875,0.06499419955025983
2766.3364,3373.624966127023,5013.654151183066,0.5,0.03309354435410067
2143.24016,5215.061244084682,17615.983678455792,0.4375,0.017453610045530872
1742.60488,4121.708454047322,4466.977756164386,0.0,0.008110418798509968
1480.20698,1733.5957810709842,2596.7690363636357,0.0,0.001190052973297308
1371.2363,899.1949676214208,1474.6438044831884,0.15625,0.002310932029353011
1335.27232,1733.5957810709842,14940.14658704857,0.0,0.0023273827270431416
1253.657758,899.1949676214208,-1028.5586358655037,0.0,0.0012430281037014667
1079.491394,899.1949676214208,93.56659601494539,0.0,0.001263341835301365
801.777976,899.1949676214208,-481.88224084682406,0.0,0.0012837851615424972
429.640514,64.79415417185555,-1028.5586358655037,0.0,0.001304356817410658
-0.952003999999988,93.56659601494539,-2639.8153790784545,0.0,0.0013250555410931086
-431.271562,2567.9965945205477,-1028.5586358655037,0.03125,0.0015069130004357239
-929.268718,-1028.5586358655037,-1661.5523564134492,0.03125,0.0016897383472790437
-1469.43634,-1028.5586358655037,-3445.44375068493,0.1875,0.0031215603531073353
-2127.121298,1445.8713626401004,-2352.0909606475707,0.03125,0.00314007516677692
-2858.42896,-2611.0429372353665,12926.07565803238,0.46875,0.010218266071519365
-3604.05132,-999.7861940224157,-4740.203633623909,0.375,0.015483858673933452
-4213.5626,-1978.049216687421,-4135.982354919053,0.1875,0.008452335660737807
-4732.31316,-1978.049216687421,11861.495309838108,0.4375,0.010533457495922025
-5264.06132,-4510.024098879203,-4510.024098879203,0.6875,0.03005625573518794
-5587.15912,-5200.5627031133245,-4912.838284682441,0.125,0.023456910780923886
-5774.11024,-5718.466656288916,7948.443219178083,0.28125,0.0055279797190777216
-5984.9221,-5948.646191033624,-5862.328865504358,0.1875,0.006273246435325478
-6168.23322,-6150.053283935242,-6236.370609464508,0.0625,0.00348032512511255
-6319.45912,-6293.915493150685,-5977.418632876712,0.0,0.0018689996680997833
-6483.8794,-6293.915493150685,-6437.7777023661265,0.0,0.0015116465410582236
-6760.28152,-6293.915493150685,-6524.0950278953915,0.25,0.004198951343723387
-7053.77232,-7243.406073972602,-6552.86746973848,0.21875,0.006358476430950755
-7340.17026,-7531.130492403487,-6293.915493150685,0.3125,0.007691301142868644
-7413.25986,-7646.22025977584,93.56659601494539,0.0,0.00555682020796156
-7561.75362,-7013.226539227895,-3733.1681691158155,0.0,0.0015837363886901795
-7652.7469,-7358.495841344956,-7013.226539227895,0.0,0.0016059782375270387
-7733.0467,-7588.675376089663,-6178.825725778331,0.0,0.001628329909477038
-7827.56748,-7588.675376089663,-6178.825725778331,0.0,0.001650790217111605
-8023.16472,-7761.3100271481935,-999.7861940224157,0.0,0.001673357979280204
-8183.84282,-8077.806887422166,-7013.226539227895,0.09375,0.0023783427254059513
-8403.41964,-8077.806887422166,-3071.402006724782,0.21875,0.004669929609853791
-8620.45188,-8077.806887422166,-7013.226539227895,0.25,0.006839427475642177
-8770.09608,-8423.076189539228,-7041.998981070983,0.15625,0.005954506327836833
-8885.3056,-8624.483282440846,-1460.1452635118294,0.125,0.00414360199772613
-8916.41804,-8797.117933499376,-1460.1452635118294,0.03125,0.002979331413256195
-8901.71058,-8912.207700871732,-3877.0303783312575,0.0,0.0019838646020840342
-8850.03326,-8940.98014271482,-3877.0303783312575,0.0,0.0018098870470718497
-8886.47654,-8912.207700871732,-3877.0303783312575,0.0,0.0018331699241299953
-8905.57846,-8912.207700871732,-3877.0303783312575,0.0,0.0018565510974177986
-9091.11886,-8912.207700871732,-3877.0303783312575,0.1875,0.0037655159890739886
-9357.87144,-8912.207700871732,-8940.98014271482,0.28125,0.00742112988917258
-9610.34782,-8912.207700871732,-8912.207700871732,0.28125,0.009193822770948155
-9774.81978,-9372.566770361145,-8854.662817185554,0.1875,0.007470505253578365
-9814.59114,-9631.518746948941,-8912.207700871732,0.03125,0.00404316432347389
-9437.63406,-9775.380956164383,-8912.207700871732,0.375,0.008378386686600186
-8704.39766,-8912.207700871732,-8912.207700871732,0.6875,0.03081683702257383
-7532.833,-8624.483282440846,-9372.566770361145,1.0,0.08071609189542794
-5957.7165,-7358.495841344956,-9372.566770361145,0.96875,0.10991232203415224
-4067.256004,-6236.370609464508,-9372.566770361145,0.0,0.053785228413386864
-1886.724664,-4510.024098879203,-8912.207700871732,0.46875,0.011700880849750697
521.905716,93.56659601494539,-8912.207700871732,0.46875,0.02146433626533944
2934.737856,3287.307640597759,-4797.748517310087,0.40625,0.019034418126121812
5368.357556,3114.6729895392273,-6783.047004483187,0.59375,0.025550724225089166
7675.90764,3718.8942682440866,-6236.370609464508,0.0,0.01824218795429888
9643.59398,7056.497522042344,10537.962985056041,0.84375,0.03909411668844372
11358.0636,11861.495309838108,12609.578797758408,0.09375,0.039862444361612105
12845.4024,12926.07565803238,899.1949676214208,0.34375,0.008130794978741683
14004.1636,14537.33240124533,1474.6438044831884,1.0,0.06385377787085555
14872.3578,11919.040193524284,5704.192755417185,0.78125,0.08937343329301409
15508.0286,13530.296936737235,18623.019142963887,0.53125,0.04571771009526447
15936.493,16493.858446575345,18450.384491905355,0.84375,0.05203839024817794
16072.3268,14019.428448069739,18335.294724533003,0.53125,0.05203659316751585
15931.9928,14940.14658704857,4927.336825653798,0.75,0.04288603367724394
15667.2874,16062.271818929017,6481.048685180573,0.28125,0.03381254178139349
15182.548,15918.409609713577,19313.557747198007,0.8125,0.03978627012108526
14256.2656,15486.82298206725,8811.616474470735,0.03125,0.036253082013287134
13023.0341,14853.829261519302,8322.484963138231,0.1875,0.004201351454696526
11582.76172,11919.040193524284,8811.616474470735,0.28125,0.007793812476263334
9911.20124,10365.32833399751,6481.048685180573,0.28125,0.009630591492799446
8180.38866,11343.591356662517,15659.457633125781,0.15625,0.00737928863268389
6616.40192,7056.497522042344,15918.409609713577,0.0,0.0035921751745139068
5242.16082,4927.336825653798,4927.336825653798,0.84375,0.03967143721041874
4084.37186,7660.7188007472,5272.606127770861,0.34375,0.045162416767079015
3234.56394,2740.6312455790794,15486.82298206725,0.34375,0.013065714698699465
2466.61434,2740.6312455790794,5704.192755417185,0.5625,0.022385571445666778
1917.7128,1733.5957810709842,1733.5957810709842,0.15625,0.01844783615474903
1489.66026,1733.5957810709842,2309.044617932752,0.0625,0.004145597118865546
1129.625974,1330.7815952677465,1359.5540371108345,0.0,0.002611940491201506
615.145916,784.1052002490669,1359.5540371108345,0.0,0.002148365521771934
243.10733,93.56659601494539,1330.7815952677465,0.15625,0.003761929548552742
-181.008966,-453.10979900373604,14048.200889912827,0.0,0.0037818809644974134
-554.666486,-453.10979900373604,784.1052002490669,0.0,0.0022129083133568656
-902.3464,-1028.5586358655037,-942.2413103362378,0.0,0.002237697216950859
-1223.029022,-1488.9177053549174,-2352.0909606475707,0.0625,0.002773250274217201
-1735.502736,-1661.5523564134492,-3157.719332254046,0.0,0.0027961842270908715
-2345.3177,-2352.0909606475707,-3618.0784017434617,0.21875,0.005009579825637376
-3036.01378,496.3807818181831,-3618.0784017434617,0.25,0.008374623353379752
-3771.56342,-3589.3059599003736,-4740.203633623909,0.46875,0.01614919622879966
-4554.01112,-4222.299680448317,-4135.982354919053,0.40625,0.020710059387916
-5227.73826,-3733.1681691158155,-4596.341424408467,0.0,0.010248321220605329
-5782.72194,-5603.376888916562,9617.24484607721,0.9375,0.05181234351808487
-6316.68972,-4078.4374712328754,-5085.472935740971,0.375,0.05864247285681142
-6816.87784,-6293.915493150685,-5776.011539975092,0.1875,0.011361883442777937
-7354.19762,-7070.771422914072,5215.061244084682,0.5625,0.019957442543976897
-7842.50726,-5977.418632876712,-6322.687934993773,0.1875,0.019971579576486282
-8441.73924,-7761.3100271481935,5358.923453300125,0.53125,0.018256615971726
-8933.103,-7559.902934246575,-6293.915493150685,0.34375,0.021945100025101933
-9369.5676,-8710.800607970112,-7761.3100271481935,0.5,0.020352722660672416
-9618.82802,-9631.518746948941,2913.265896637611,0.0,0.014494876929240444
-9867.18976,-9775.380956164383,-7041.998981070983,0.0625,0.0029525780432347907
-10138.35236,-9458.884095890411,496.3807818181831,0.3125,0.007982117316855109
-10469.23428,-9458.884095890411,-1891.731891158157,0.34375,0.013396492231060653
-10815.86098,-10149.422700124533,-8710.800607970112,0.375,0.015365410565719285
-11188.6162,-10494.692002241594,-7559.902934246575,0.40625,0.017545975386031865
-11518.1478,-10839.961304358654,-4078.4374712328754,0.375,0.017567940266173438
-11690.7996,-11214.003048318804,-4078.4374712328754,0.1875,0.011697292990686696
-11818.5546,-11530.499908592778,-4078.4374712328754,0.125,0.005999904586274241
-11954.9796,-11703.134559651307,-14206.337,0.15625,0.005516938448275633
-12090.029,-11846.99676886675,-14206.337,0.125,0.005544607536692846
-12245.4028,-11962.086536239103,-14206.337,0.1875,0.006094890714669148
-12332.2486,-12105.948745454545,-14206.337,0.09375,0.00572246552833524
-12513.1998,-12249.810954669987,-14206.337,0.1875,0.005757094683071368
-12627.612,-12336.128280199253,-14206.337,0.125,0.006183621642726658
-12634.6346,-12537.53537310087,-14206.337,0.0,0.003910878782042338
-12653.4826,-12652.625140473225,-14206.337,0.03125,0.0028832430342549133
-12836.055,-12652.625140473225,-12249.810954669987,0.1875,0.005238411355914778
-12992.4756,-12652.625140473225,-12336.128280199253,0.1875,0.007332929522154125
-13241.3938,-12652.625140473225,-12537.53537310087,0.25,0.008648420193849904
-13567.9438,-12997.894442590286,-12652.625140473225,0.375,0.01359255958021252
-13918.7542,-13256.846419178082,-12652.625140473225,0.375,0.017247549481195678
-14112.3878,-13573.343279452054,-12681.397582316313,0.21875,0.012948480250451358
-14206.337,-13947.385023412204,-12854.032233374845,0.09375,0.0066185475095833605
-14125.6454,-14120.019674470734,-12997.894442590286,0.0,0.0036687668475282108
-13824.049,-14206.337,-14206.337,0.3125,0.008083080582768182
-13263.5088,-13573.343279452054,-14206.337,0.625,0.028463661616502992
-12362.62354,-12652.625140473225,-14206.337,0.6875,0.04821697919584968
-10964.11954,-11846.99676886675,-14206.337,1.0,0.08736017678840012
-9141.55982,-11214.003048318804,-14206.337,1.0,0.12175763088170088
-6986.92362,-9372.566770361145,-14148.792116313823,0.59375,0.08045967683741324
-4358.77988,-5718.466656288916,-14120.019674470734,1.0,0.0804678225392111
-1620.86578,-4567.568982565379,-12652.625140473225,0.28125,0.06669453760686707
1017.1721,1445.8713626401004,-11962.086536239103,0.03125,0.007465970866632919
3480.8889,4121.708454047322,-10494.692002241594,0.25,0.006733694344450407
5688.95256,3229.762756911583,4179.253337733502,0.65625,0.02919248066224621
7537.75782,4064.1635703611464,-6236.370609464508,0.0,0.025491705409147036
9222.80026,9617.24484607721,-4135.982354919053,0.46875,0.01411404997790476
10622.35798,7516.856591531756,14048.200889912827,0.8125,0.05089158858595166
11778.01586,8926.70624184309,1129.3745023661286,0.9375,0.09085729382920772
12655.1188,10163.92124109589,16177.361586301373,0.1875,0.05649380152554996
13296.5672,14048.200889912827,14853.829261519302,0.75,0.03587017976126006
13556.655,14652.422168617686,4294.343105105854,1.0,0.09328561508453563
13613.292,14853.829261519302,4380.660430635118,0.21875,0.06564097449733154
13479.6922,13530.296936737235,3718.8942682440866,0.125,0.007209077739683836
13180.9704,13530.296936737235,19514.96484009963,0.3125,0.009603941962811521
12702.7152,13530.296936737235,18623.019142963887,0.53125,0.02287215618844217
11964.911,13990.65600622665,15918.409609713577,1.0,0.0774617394434561
10988.43566,12638.351239601496,15918.409609713577,0.65625,0.08569615957678348
9793.23938,9444.610195018682,18623.019142963887,0.4375,0.035650484892970645
8562.1081,8322.484963138231,18623.019142963887,0.0,0.012769934619323844
7161.1263,6481.048685180573,16062.271818929017,0.03125,0.0031079440357569808
5921.70666,7056.497522042344,13472.75205305106,1.0,0.06327091707528988
4928.51912,8178.622753922791,6682.455778082192,0.5,0.07601510076354216
4112.14556,3718.8942682440866,2740.6312455790794,0.0,0.015873508080591476
3369.56916,3229.762756911583,2136.409966874222,0.21875,0.0059635819456584005
2907.3642,5675.420313574097,6711.22821992528,0.21875,0.009082280821147743
2643.18866,5358.923453300125,12638.351239601496,0.375,0.013582639634866965
2339.22108,5215.061244084682,1474.6438044831884,0.0625,0.011103484904480591
2194.04196,1733.5957810709842,2021.320199501868,0.0,0.0035378118353746667
2131.90004,1733.5957810709842,11775.177984308844,0.0,0.002950646862830557
2032.51816,1733.5957810709842,12839.758332503116,0.0,0.0029773729474373086
1930.23844,1733.5957810709842,14537.33240124533,0.0,0.0030041541026482326
1799.13648,1474.6438044831884,899.1949676214208,0.0,0.0030309895502099475
1536.055006,1474.6438044831884,1244.4642697384825,0.0,0.003057878518962604
1145.9931354,1129.3745023661286,1244.4642697384825,0.0,0.003084820244800076
605.4169154,784.1052002490669,-798.3791011207959,0.0,0.003111813970629499
-153.6266446,237.4288052303873,-194.15782241594025,0.25,0.007117930772156181
-883.4815046,-1028.5586358655037,-194.15782241594025,0.0,0.007136823954637769
-1680.1424306,-1229.9657287671216,-568.1995663760881,0.0,0.003176680189044262
-2380.10074,-2352.0909606475707,-913.4688684931498,0.03125,0.0035072358560592305
-2941.74806,-3042.629564881692,-2352.0909606475707,0.21875,0.006827875081013671
-3404.99338,-3618.0784017434617,-3272.8090996264,0.09375,0.007605445818665392
-3879.45316,-4135.982354919053,-4740.203633623909,0.25,0.008388432161517427
-4211.07608,-4740.203633623909,-5200.5627031133245,0.28125,0.012245568151409349
-4484.72646,-4740.203633623909,-5804.783981818182,0.0,0.008194338270827984
-4767.03108,-1632.7799145703611,-5603.376888916562,0.0,0.0033087273660052157
-5032.94972,-5286.88002864259,-5430.742237858032,0.0,0.003336121638947812
-5289.41714,-5286.88002864259,5243.833685927773,0.15625,0.00545609730542048
-5594.22784,-5603.376888916562,-6840.591888169364,0.0,0.005478029577981838
-5889.48762,-5488.287121544208,-5488.287121544208,0.3125,0.009351017715188537
-6008.54256,-6322.687934993773,-5373.197354171854,0.03125,0.00968577108787631
-6049.48666,-6322.687934993773,-5373.197354171854,0.0,0.0037584659416154925
-6046.18776,-6178.825725778331,-6322.687934993773,0.0,0.0034675432948891157
-5932.4388,-6178.825725778331,-5459.51467970112,0.0625,0.004187780284153027
-5788.60642,-6063.735958405977,-8451.848631382316,0.09375,0.005333387000931525
-5727.10594,-6322.687934993773,-8940.98014271482,0.0,0.0046626457665585085
-5758.63426,-5488.287121544208,-8940.98014271482,0.0,0.003566608005083507
-5824.1206,-5747.239098132004,-6409.005260523038,0.0,0.003594399930232119
-5937.134,-5776.011539975092,-8451.848631382316,0.0,0.003622231003497208
-6085.38238,-5747.239098132004,-8451.848631382316,0.0,0.0036501005963851065
-6221.78776,-5948.646191033624,-5948.646191033624,0.0,0.0036780080864964046
-6225.14822,-6409.005260523038,-5948.646191033624,0.0,0.0037059528574793056
-6170.50078,-6236.370609464508,-5747.239098132004,0.0,0.0037339342989829594
-5950.9869,-6236.370609464508,-5833.55642366127,0.0,0.0037619518066107226
-5653.71792,-6178.825725778331,-5948.646191033624,0.0625,0.004520367517942503
-5295.19592,-5977.418632876712,-6409.005260523038,0.125,0.006229358449239379
-4959.50234,-5603.376888916562,-6236.370609464508,0.40625,0.015351178952055986
-4552.85074,-1632.7799145703611,-6236.370609464508,0.09375,0.01486194394679608
-4352.60938,-1632.7799145703611,-6178.825725778331,0.15625,0.007311225353648696
-4201.1034,-4510.024098879203,-5948.646191033624,0.1875,0.009066213648872414
-4147.0921,-4510.024098879203,-5459.51467970112,0.0625,0.007556348691701289
-4102.4009,-4567.568982565379,7516.856591531756,0.03125,0.005003886534806713
-4099.7931,-4164.754796762141,7516.856591531756,0.0,0.004285076998138401
-3874.08554,-4107.209913075965,7516.856591531756,0.25,0.008461886835674334
-3325.2798,-2611.0429372353665,-5603.376888916562,0.375,0.017168627801285453
-2384.442412,-3790.7130528019916,-5114.245377584059,0.0,0.01267772228448315
-976.939372,-999.7861940224157,-5114.245377584059,0.09375,0.005224806704497673
996.341988,870.4225257783328,-5488.287121544208,0.28125,0.010693405507316373
3477.592348,2970.810780323787,5243.833685927773,0.0,0.00949000947961758
6155.762388,5675.420313574097,-6322.687934993773,0.40625,0.0141610746335007
9023.58634,4927.336825653798,7430.539266002492,0.875,0.06083252071708195
11772.56542,10595.507868742217,9473.38263686177,0.5625,0.06926961701890762
14238.08974,10969.549612702369,11429.90868219178,0.1875,0.025609761131952048
16250.6172,15486.82298206725,11775.177984308844,0.90625,0.057561967049780775
